,날짜,종가
868,2018-02-12,4.404413222048493e-05
869,2018-02-09,4.404801233344345e-05
870,2018-02-08,4.405480417639543e-05
871,2018-02-07,4.404607219151232e-05
872,2018-02-06,4.403346543372963e-05
873,2018-02-05,4.403831333259936e-05
874,2018-02-02,4.4034434928113786e-05
875,2018-02-01,4.4034434928113786e-05
876,2018-01-31,4.403346543372963e-05
877,2018-01-30,4.403346543372963e-05
878,2018-01-29,4.4031526573026284e-05
879,2018-01-26,4.403249598203474e-05
880,2018-01-25,4.402668016818192e-05
881,2018-01-24,4.403249598203474e-05
882,2018-01-23,4.403249598203474e-05
883,2018-01-22,4.4031526573026284e-05
884,2018-01-19,4.402861860209136e-05
885,2018-01-18,4.402668016818192e-05
886,2018-01-17,4.402861860209136e-05
887,2018-01-16,4.403249598203474e-05
888,2018-01-15,4.4034434928113786e-05
889,2018-01-12,4.4034434928113786e-05
890,2018-01-11,4.403831333259936e-05
891,2018-01-10,4.402668016818192e-05
892,2018-01-09,4.4034434928113786e-05
893,2018-01-08,4.402861860209136e-05
894,2018-01-05,4.4034434928113786e-05
895,2018-01-04,4.4033077647929126e-05
896,2018-01-03,4.403637404496114e-05
897,2018-01-02,4.403346543372963e-05
898,2018-01-01,4.403346543372963e-05
899,2017-12-29,4.403346543372963e-05
900,2017-12-28,4.403249598203474e-05
901,2017-12-27,4.403249598203474e-05
902,2017-12-26,4.404801233344345e-05
903,2017-12-25,4.4031526573026284e-05
904,2017-12-22,4.402668016818192e-05
905,2017-12-21,4.402377283733216e-05
906,2017-12-20,4.402861860209136e-05
907,2017-12-19,4.402668016818192e-05
908,2017-12-18,4.4024741904950584e-05
909,2017-12-15,4.402861860209136e-05
910,2017-12-14,4.402377283733216e-05
911,2017-12-13,4.402668016818192e-05
912,2017-12-12,4.402668016818192e-05
913,2017-12-11,4.403346543372963e-05
914,2017-12-08,4.403249598203474e-05
915,2017-12-07,4.402668016818192e-05
916,2017-12-06,4.402377283733216e-05
917,2017-12-05,4.402377283733216e-05
918,2017-12-04,4.4024741904950584e-05
919,2017-12-01,4.402861860209136e-05
920,2017-11-30,4.4018928139099815e-05
921,2017-11-29,4.4014084507042256e-05
922,2017-11-28,4.402377283733216e-05
923,2017-11-27,4.4014084507042256e-05
924,2017-11-24,4.4004400440044006e-05
925,2017-11-23,4.399956000439996e-05
926,2017-11-22,4.400924194080757e-05
927,2017-11-21,4.403346543372963e-05
928,2017-11-20,4.403346543372963e-05
929,2017-11-17,4.402861860209136e-05
930,2017-11-16,4.4031526573026284e-05
931,2017-11-15,4.4031526573026284e-05
932,2017-11-14,4.402377283733216e-05
933,2017-11-13,4.403831333259936e-05
934,2017-11-10,4.402668016818192e-05
935,2017-11-09,4.402861860209136e-05
936,2017-11-08,4.403346543372963e-05
937,2017-11-07,4.402668016818192e-05
938,2017-11-06,4.402377283733216e-05
939,2017-11-03,4.402861860209136e-05
940,2017-11-02,4.402861860209136e-05
941,2017-11-01,4.402668016818192e-05
942,2017-10-31,4.403346543372963e-05
943,2017-10-30,4.403346543372963e-05
944,2017-10-27,4.403346543372963e-05
945,2017-10-26,4.4004400440044006e-05
946,2017-10-25,4.4004400440044006e-05
947,2017-10-24,4.4015053148176674e-05
948,2017-10-23,4.40073052126653e-05
949,2017-10-20,4.401699055835553e-05
950,2017-10-19,4.400924194080757e-05
951,2017-10-18,4.4015053148176674e-05
952,2017-10-17,4.401699055835553e-05
953,2017-10-16,4.4018928139099815e-05
954,2017-10-13,4.4014084507042256e-05
955,2017-10-12,4.4014084507042256e-05
956,2017-10-11,4.401602183194683e-05
957,2017-10-10,4.399472063352398e-05
958,2017-10-09,4.400343226771688e-05
959,2017-10-06,4.4004400440044006e-05
960,2017-10-05,4.4004400440044006e-05
961,2017-10-04,4.4004400440044006e-05
962,2017-10-03,4.4004400440044006e-05
963,2017-10-02,4.399956000439996e-05
964,2017-09-29,4.399472063352398e-05
965,2017-09-28,4.4004400440044006e-05
966,2017-09-27,4.399472063352398e-05
967,2017-09-26,4.399472063352398e-05
